@relation _user_unmapped_updated-weka.filters.unsupervised.attribute.Remove-R1

@attribute votes_funny numeric
@attribute votes_useful numeric
@attribute votes_cool numeric
@attribute review_count numeric
@attribute friends numeric
@attribute fans numeric
@attribute average_stars numeric
@attribute compliments numeric
@attribute elite numeric
@attribute profile numeric
@attribute cute numeric
@attribute funny numeric
@attribute plain numeric
@attribute writer numeric
@attribute list numeric
@attribute note numeric
@attribute photos numeric
@attribute hot numeric
@attribute more numeric
@attribute cool numeric
@attribute personality {Extroverted,Introverted}

@data
1,7,3,7,1,0,3.89,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
30,40,6,76,2,0,2.08,11,1,0,0,0,2,0,0,6,0,0,0,3,?
3,8,3,7,1,0,3.14,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,10,5,11,1,0,4.27,1,1,0,0,0,0,0,0,0,0,0,0,1,?
1,0,0,3,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
42,83,35,111,1,1,3.6,16,2,0,0,2,3,9,0,0,0,0,0,2,?
204,537,245,821,1,10,3.11,35,4,1,0,4,5,3,0,4,1,11,1,5,?
0,0,0,1,8,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,12,3,7,4,0,2.57,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,3,1,5,1,0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
31,101,35,52,1,2,3.74,5,1,0,0,0,2,1,0,1,0,0,0,1,?
21,40,13,41,3,1,3.29,9,1,0,0,0,4,0,0,2,0,0,1,2,?
4,9,4,8,1,0,2.38,2,1,0,0,0,0,0,0,2,0,0,0,0,?
4,30,0,17,1,0,2.94,2,1,0,0,0,0,0,0,1,0,0,0,1,?
0,1,0,5,1,0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,5,0,3,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
9,17,9,13,1,0,4.69,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,10,1,12,1,0,2.67,1,1,0,0,0,0,0,0,1,0,0,0,0,?
3,13,7,16,1,1,3.88,3,1,0,0,2,0,0,0,1,0,0,0,0,?
0,5,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,3,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,6,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
15,45,17,24,1,0,3.21,5,1,0,0,0,3,0,0,1,0,0,0,1,?
5,9,2,16,5,2,3.94,1,1,0,1,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,2,10,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,5,2,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,?
1,1,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,3,4,2,0,4.5,3,1,0,0,0,0,0,0,0,0,0,3,0,?
2,5,5,5,2,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,0,6,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
9,87,9,29,1,0,2.86,6,1,0,0,0,2,0,0,2,1,1,0,0,?
0,4,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,0,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,9,5,44,1,1,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,1,5,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,11,2,12,1,0,4.33,2,1,0,0,0,1,0,0,0,0,0,0,1,?
1,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,2,8,1,0,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,7,0,11,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
8,18,14,24,3,2,4.38,7,1,0,0,0,2,0,0,2,1,1,0,1,?
0,1,0,5,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,19,7,15,1,0,4.4,6,1,0,0,0,1,3,0,0,0,1,1,0,?
0,0,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
11,43,16,71,2,2,4.29,19,2,0,0,0,3,2,0,5,0,2,0,7,?
450,443,335,212,5,12,3.45,287,3,6,2,40,62,30,3,35,8,39,8,54,?
11,22,4,16,4,1,4.31,3,1,0,0,1,0,0,0,1,0,1,0,0,?
0,5,0,3,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,2,5,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,2,20,1,0,3.85,1,1,0,0,0,0,0,0,0,0,0,1,0,?
1,12,2,19,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,6,1,0,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,3,1,0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,0,7,1,0,4.29,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,3,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,0,5,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
26,75,25,56,2,2,3.32,4,1,0,0,2,0,1,0,0,1,0,0,0,?
0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,15,5,16,1,0,3.59,2,1,0,0,0,0,1,0,1,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,12,1,8,1,0,3.62,2,1,0,0,0,1,0,0,0,0,0,0,1,?
2,9,10,61,2,0,4.27,4,1,1,0,0,1,0,0,1,0,0,1,0,?
0,3,3,11,1,0,4.09,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,2,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,4,1,7,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,5,1,12,1,0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,7,0,6,1,0,2.14,2,1,0,0,0,0,0,0,2,0,0,0,0,?
2,1,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,3,0,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,7,7,4,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
23,34,7,12,1,0,3.67,1,1,0,0,0,1,0,0,0,0,0,0,0,?
1,3,2,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
26,54,10,36,2,0,2.36,2,1,0,0,0,0,0,0,1,1,0,0,0,?
0,1,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,16,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
9,47,19,38,2,1,3.58,6,1,0,1,1,1,0,0,0,0,1,1,1,?
2,7,2,22,1,0,3.59,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,3,1,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
475,737,507,298,16,19,3.99,501,4,0,1,86,108,50,3,82,7,46,2,116,?
3,11,2,21,1,0,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,0,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,11,1,11,1,0,3.64,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,2,1,0,0,0,0,0,0,0,0,2,0,0,?
3,25,11,10,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,3,2,5,1,0,3.6,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
57,95,58,142,1,2,3.5,34,1,0,0,6,12,0,1,5,0,1,0,9,?
0,2,1,5,1,0,3.8,4,1,0,0,0,4,0,0,0,0,0,0,0,?
0,9,1,8,1,0,2.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,3,3,9,3,1,3.89,1,1,0,0,0,0,0,0,0,0,0,0,1,?
2,4,5,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,3,1,0,1.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,6,0,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
233,782,80,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,1,5,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
15,20,4,46,1,0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,2,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,2,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
309,353,303,96,25,14,3.67,734,2,10,35,170,122,8,3,112,16,83,13,162,?
2,22,2,10,1,0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,6,4,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,17,3,29,1,0,3.71,0,1,0,0,0,0,0,0,0,0,0,0,0,?
53,146,98,137,3,6,4.09,19,1,1,0,1,0,5,1,1,2,3,2,3,?
3,19,2,16,1,0,4.62,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,9,2,7,1,0,4.29,6,1,0,0,1,1,2,0,0,0,1,1,0,?
0,4,1,3,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,38,8,14,4,9,3.57,11,1,0,0,0,6,0,0,1,0,1,1,2,?
0,0,2,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,0,0,4,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,3,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,6,0,11,2,0,4.82,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,0,2,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,4,3,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
0,2,0,9,1,0,3.78,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,3,2,2,19,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
10,11,7,18,2,0,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
9,33,17,17,1,1,4.41,4,1,0,0,0,1,1,0,0,0,2,0,0,?
0,3,0,5,2,0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,9,4,8,5,0,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,1,2,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,33,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,0,3,6,1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
628,1294,834,733,68,28,4.05,910,6,7,6,42,264,53,4,78,44,130,21,261,?
10,37,18,24,1,0,3.08,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,4,5,1,0,3.6,1,1,0,0,0,0,0,0,0,0,1,0,0,?
0,2,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
7,9,0,8,1,0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,1,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,1,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
7,42,9,104,1,0,4.08,4,1,1,0,0,0,0,0,2,0,0,1,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,1,4,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,5,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,8,7,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
4,9,9,6,13,0,4.57,1,1,0,0,0,1,0,0,0,0,0,0,0,?
0,4,2,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,0,0,5,3,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,?
17,62,19,97,1,2,3.35,4,1,0,0,0,2,0,0,0,0,0,1,1,?
0,4,0,2,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,6,2,5,1,0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
44,82,51,27,1,7,4.46,27,1,0,3,1,2,0,0,2,4,11,0,4,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,0,5,1,0,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,1,4,1,0,4.83,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,7,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,43,1,5,4,1,0,1,0,0,0,0,1,0,1,1,0,?
4,4,1,19,1,0,3.39,1,1,0,0,0,0,1,0,0,0,0,0,0,?
4,34,3,21,1,0,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,5,0,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,1,0,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
19,16,8,17,1,1,4.22,2,1,0,0,0,1,0,0,0,0,0,1,0,?
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,4,0,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,4,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,?
0,3,5,7,1,0,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,3,3,4,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,39,10,99,1,1,3.72,2,1,0,0,0,2,0,0,0,0,0,0,0,?
5,6,4,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
28,30,21,58,1,2,3.72,6,1,1,0,1,1,0,0,0,0,1,1,1,?
2,11,0,4,2,0,3.6,2,1,0,0,1,1,0,0,0,0,0,0,0,?
0,3,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,4,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,1,5,5,0,3.2,3,1,0,0,0,1,0,0,0,0,1,0,1,?
8,19,7,34,2,1,3.97,4,1,0,0,0,1,0,0,2,0,0,1,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
9,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,7,1,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,9,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,?
24,68,11,96,1,1,3.06,15,2,1,0,2,1,5,0,3,0,1,0,2,?
1,2,1,4,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,62,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,2,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
23,56,19,40,1,0,3.87,6,1,0,0,1,0,2,0,1,0,0,1,1,?
0,3,0,4,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,1,7,1,0,3.86,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,6,7,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,5,1,3,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,6,3,9,1,0,4.89,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,2,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,9,1,0,4.11,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,4,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,?
6,11,5,7,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,15,4,28,1,0,3.82,1,1,0,0,0,0,0,0,1,0,0,0,0,?
1,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,5,1,0,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,3,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,1,1,7,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,4,1,9,1,0,4.55,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
190,683,245,382,7,23,3.47,196,5,1,5,13,30,16,7,26,5,36,4,53,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,6,0,1,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,6,0,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,8,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,2,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
36,93,30,92,3,3,3.69,19,1,0,0,1,7,2,0,1,0,2,2,4,?
5,62,24,23,1,1,3.46,3,1,0,0,0,1,1,0,1,0,0,0,0,?
2,5,0,5,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,18,7,20,25,1,4.15,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
6,6,0,17,1,0,2.24,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,1,13,1,0,3.93,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,5,0,17,1,0,3.76,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,2,1,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,5,1,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,3,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,?
2,1,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,4,0,2,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
5,11,3,4,3,0,3.25,1,1,0,1,0,0,0,0,0,0,0,0,0,?
0,2,1,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
3,7,3,24,1,0,4.46,1,1,0,0,0,0,0,0,0,0,0,0,1,?
2,43,15,37,1,1,4.14,4,1,0,0,0,0,1,0,0,0,1,0,2,?
0,1,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,?
0,0,0,7,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,?
